,date,core_search_term,link,title,text,cluster_assignment_with_9_clusters
34,11/04/2019,amzn,https://www.fool.com/investing/2019/11/04/the-1-company-that-could-be-amazons-biggest-threat.aspx,The One Company That Could Be Amazon's Biggest Threat,article first published mywallst want access years marketbeating experience one day find mywallsts exclusive inperson november event ten years ago ask average westerners ever heard aliexpress subsidiary alibaba would probably idea talking jump ahead alibaba group nysebaba rise market cap almost billion born ashes dotcom crash led founder thenceo jack company quickly became established ecommerce platform native china ecommerce payments systems cloud services artificial intelligence sectors left alibaba hasnt already established strong presence global scale competing several instances outperforming ubiquitous american counterparts including alphabets google amazoncom nasdaqamzn paypal ebay looking surprise alibaba may one platform could challenge amazons dominance alibaba alibaba grown almost halftrillion dollars ipo subsidiary aliexpress already sells goods chinese retailers customers countries company also process allowing foreign retailers sell products could open massive growth opportunities members chinas hailed bat group baidu alibaba tencent alibaba benefited greatly strict internetcontrolling policies home country chinese government essentially filtering foreign competitors alibaba able gain almost complete control market company expanding globally equity stakes asian markets indonesias tokopedia indias snapdeal well subsidiary lazada — southeast asias largest ecommerce platform amazon seen growth revenue recently accelerated year year second quarter investors currently wary uschina trade war cast doubt stability market led ebbing flowing stocks alibaba amazon alibaba remained relatively stable rides storm amazon disappointed investors improvement stock price year year late october next overall outlook alibaba stock good consumer spending populations asia grow chinas consumer economy rise despite tradewar woes alibaba also improving profit margins slows rapid spending order fuel growth recent years mid total revenue amounted billion billion year net income billion versus billion year previous one main testaments alibabas power fact nearmonopoly worlds largest market china well good standing india ecommerce giant also ability move accepting open european us markets likes amazon struggle gain foothold direction amazon current leader us abroad alibabas expansion threat continue grow although may threat amazons dominance right say cannot win us market eventually lower prices increased foreign trade get shortcut years investing experience one day inperson click find mywallst operates full disclosure policy mywallst staff currently hold long positions alibaba group amazon read full disclosure policy,5
17,11/01/2019,amzn,https://www.businesswire.com/news/home/20191101005154/en/Amazon-announces-Amazon-Small-Business-Academy-range,Amazon announces Amazon Small Business Academy: A ...,seattlebusiness wireamazon nasdaq amzn today announced range amazon small business academy programs help small businesses harness power internet reach customers build brand grow sales initiatives includes inperson seminars community college courses webinars “small businesses make us businesses employ almost million people backbone economy we’ve heard many want help guidance take advantage power internet digital business particularly rural areas” said nicholas denissen amazon vice president small business “amazon small business academy focused accelerating small business’ digital capabilities whether brand new company one business generations” today southaven mississippi near memphis tenn amazon hosting first amazon small business academy event featuring special guest speaker us senator roger f wicker free seminar provide attendees insights best practices howto skills start grow business online expand existing business internet company’s next amazon small business academy seminar held december events planned “small business owners entrepreneurs driving force behind economic growth mississippi across america” said senator wicker “the amazon small business academy empower small businesses succeed particularly rural states digital tools broadband access” amazon small business academy program also includes grant national association community college entrepreneurship nacce help fund curriculum development instruction digital business courses community college classrooms around country classes cover fundamentals online business strategies marketing merchandising inventory management curriculum provide sixteen hours beginner intermediate advanced content created collaboration nacce program’s lead schools lorain county community college elyria near cleveland ohio north idaho college coeur d’alene idaho classes begin february lead schools well bunker hill community college boston mass state center community college district partnership fresno city college fresno calif houston community college houston texas red rocks community college lakewood colo “we’re thrilled embark innovative program amazon” said rebecca corbin edd president ceo nacce nation’s leading organization focused promoting entrepreneurship community colleges representing community technical colleges faculty staff administrators presidents serve three million students “community colleges provide valuable content programming aspiring current small business owners amazon grant help nacce schools foster next generation businesses power us economy” amazon small business academy program also offers webinars help current aspiring small business owners throughout country gain digital skills online seminars provide best practices successful selling amazon stores include live qa experts registration open initial webinar altogether usbased small mediumsized businesses sell average items per minute amazon’s stores overall independent thirdparty sellers – primarily small mediumsized businesses – made physical gross merchandise sold amazon’s stores last year sales far exceeded billion prime day july year little year us companies products amazon storefronts curated destination shop exclusively american small mediumsized businesses sold million items million unique customers amazon released tools services help independent small mediumsized businesses grow sales online part billion company track invest year success selling partners amazon recently announced finalists firstever small business spotlight awards awards program established year honor celebrate top entrepreneurs small businesses across country selling amazon’s stores customers vote winners november learn millions small mediumsized businesses selling amazon’s stores visit httpswwwaboutamazoncomsupportingsmallbusinesses amazon amazon guided four principles customer obsession rather competitor focus passion invention commitment operational excellence longterm thinking customer reviews click shopping personalized recommendations prime fulfillment amazon aws kindle direct publishing kindle fire tablets fire tv amazon echo alexa products services pioneered amazon information visit wwwamazoncomabout follow amazonnews,5
3,10/30/2019,amzn,https://www.benzinga.com/news/19/10/14693603/mom-and-pop-store-digitalization-startup-raises-40-million-in-series-c-financing,Mom And Pop Store Digitalization Startup Raises $40 Million ...,indiabased logistics startup elasticrun raised series c investment million round led prosus ventures saw participation existing investors avataar ventures kalaari capital elasticrun built lastmile logistics platform indian market helps improve uptime logistics assets creating greater visibility goods available traditional mom pop stores ecommerce industry india witnessed phenomenal gains last decade thanks fertile competition companies like amazoncom inc nasdaq amzn flipkart paytm however growth ecommerce yet impacted existence continued proliferation mom pop stores box shops ubiquitous across every urban suburban space india seeming disconnect explained deep interpersonal connections shopkeepers develop people vicinity hard digital ecommerce marketplace replace said stores usually stock goods cheap meant instant gratification – like fastmoving consumer goods fmcg include anything soap bag chips regular day shops go brief lulls sales limited stock volumes logistics opacity meant could little act dips consumer traffic elasticrun comes picture digitally connecting convenience stores relaying goods – based demand lull times effectively increasing sales volumes across board elasticrun currently presence across indian cities connecting hundreds thousands convenience stores creating network fluid extremely efficient networks also useful fmcg companies visibility flow goods among convenience stories helps gauge consumer tastes interests unsurprisingly nearly major fmcg brands within india partnered elasticrun lastmile problem still major issue logistics consumer goods companies india working network small stores across country solve problem helping store owners grow businesses said sandeep deshmukh cofounder ceo elasticrun addition offering flexible logistics extension consumer goods companies directly reach small retail shops huge advantage traditional distribution networks fmcg brands market opportunity expand footprints connecting small convenience stores traditionally remained laborious exercise often involves sales agents negotiating product volumes store owner without concrete data back weekly forecasts digitalization convenience stores much easier every stakeholder within supply chain plan operations accordingly elasticrun one rare businesses identified massive need market matched local solution paired technology benefit parties involved said ashutosh sharma head investments india prosus ventures consumers get faster deliveries greater choice goods store owners realize increased revenues touchpoints customers consumer goods companies get better access insight target audiences image sourced pixabay,6
26,11/02/2019,amzn,https://www.fool.com/investing/2019/11/02/dont-waste-your-money-on-penny-stocks-these-3-stoc.aspx,"Don't Waste Your Money on Penny Stocks, These 3 Stocks Are Better Buys",investors looking fasttrack building wealth pursuit sometimes leads toward penny stocks stocks look inexpensive payoff could huge right problem investing strategy call penny stocks notoriously volatile businesses often murkier publicly traded companies importantly youre far likely lose money buying penny stock buying stocks good companies holding onto years youre tempted go penny stock route reconsider decision first looking microsoft nasdaqmsft amazon nasdaqamzn square nysesq generated solid longterm returns investors set future growth microsoft microsoft may seem like boring tech stalwart company leader emerging tech trends including cloud computing artificial intelligence take example companys ai services offered azure cloud computing platform companys cognitive services help developers create apps services language translation image recognition perform basic independent reasoning companys early moves artificial intelligence helping tap growing ai market could worth trillion additionally microsoft leading player cloud computing market worth estimated billion company currently holds market making public cloud computing player behind amazon notably company awarded billion cloudcomputing contract us government lastly microsoft done great job growing key revenue segments companys productivity business processes revenue increasing intelligent cloud revenue growing personal computing sales recent quarter results helped push microsofts total sales compared yearago quarter amazon amazon leading cloud computing player easily outpaces competitors space market amazon facing increasing competition microsoft company still increased amazon web services companys cloud computing service recent quarter amazon also corner us ecommerce market well online sales us occur companys website right thats impressive enough investors also need understand ecommerce market still lot room grow year us retail sales occur online leaves plenty room amazon benefit ecommerce growth americans shift spending brickandmortar stores online shops investors may concerned amazons recent share price drop past six months company holding leading position cloud computing ecommerce recent share price slide represents solid buying opportunity amazons dominance various markets isnt going away time soon means longterm patient investors likely continue rewarded company square youre willing stomach little volatility still want invest company thats far stable penny stock square may good fit square online payment processing company thats benefiting shift physical money digital payments squares payment processing platform growing quickly company processed billion global payment volume recent quarter year year companys growth market important take note digital payments worth estimated trillion square already benefiting merchants expanding payment processing needs recent quarter companys total sales jumped square also tapping mobile peertopeer payment market square cash app app allows users pay easily company already turned service million business bottom line investors looking great ways invest money stocks much better bets penny stocks sure tempting play scenarios considering penny stock investments proven way make money investing find great companies buy stocks hold onto long term,6
4,10/30/2019,amzn,https://www.benzinga.com/fintech/19/10/14690849/lights-camera-and-production-space-how-hollywood-real-estate-is-developing-and-what-it-means-for-inv,"Lights, Camera, And Production Space–How Hollywood Real ...",lights camera production space–how hollywood real estate developing means investors growing demand production space changing way real estate developers investors look develop hollywood holly huber many idea hollywood’s commercial real estate conjures stroll luxury retail shops rodeo drive real estate developers investors however hollywood commercial real estate goes far beyond even extravagant retail shops extending movie production spaces like sound stages green screen studios niche corner commercial real estate may always get red carpet treatment it’s arguably backbone entertainment industry even number people leaving orange los angeles counties outnumber moving entertainment industrys footprint la increasing according costar studio stage occupancy rates range forcing commercial real estate developers sponsors quickly find build develop new properties meet industry demand pricewaterhousecoopers valued streaming entertainment industry b projects valuation jump b driven rise streaming services demand new production space growing leaps bounds owner triscenic production services production services company vince gervasi says “i’m building seven stages santa clarita valley i’m renting faster build there’s waiting list four five deep every stage” higher occupancy rate greater demand higher projected cash flows investors amazoncom inc nasdaq amzn studios plans move culver studios yearold film studio downtown culver city march expansion project add square feet rentable space existing acre campus increasing total footprint square feet company also leased entire office portion adjacent culver steps development additional square feet space netflix inc nasdaq nflx meanwhile leases multiple properties around la recently closed deals two new spaces hollywood including squarefeet hollywood’s sunset bronson studios gervasi said la market “netflix pretty much coming taking everything renting entire studios deciding later they’re going them…then netflix decides particular show another production calls wants rent stage go netflix get access” addition leasing existing production space streaming giants turning nontraditional commercial real estate spaces converting suit needs youtube even transitioned historic airplane hanger sound stages compounding impact streaming services demand space fact per union laws production generally operate within mile radius downtown la limitation put place determine daily rates driving distances crew members means unlike warehouses distribution centers moving secondary metro markets become efficient production space stuck increasingly crowded expensive area supply become sparse quixote studios announced stage facility pacoima traditionally industrial neighborhood miles away downtown la project acre space includes five soundstages totaling square feet plus square feet office space cafe crowdstreet’s investments team looked commercial real estate landscape hollywood changing upcoming market views research report la one hour markets researched niche corner commercial real estate captured attention incredibly high occupancy rates seemingly evergrowing demand shooting takes place major entertainment hubs like california new york louisiana georgia north carolina also offering incentives increase tv film production within state boundaries production space created outside la–netflix recently acquired abq studios albuquerque new mexico–we’re excited see subset commercial real estate investment opportunity grows changes density unconstrained markets low supply high demand cashflowing production properties often extremely desirable investment institutional partners hackman capital partners recently added entertainment portfolio purchasing mbs media campus mm industrial investment opportunities like production studios don’t come along often individual investors interested opportunities like need keep ear ground capitalize deals come explore dozens commercial real estate investments crowdstreet marketplace crowdstreet content partner benzinga article written employee crowdstreet inc “crowdstreet” prepared solely informational purposes crowdstreet registered brokerdealer investment adviser nothing herein construed offer recommendation solicitation buy sell security investment product issued crowdstreet otherwise article intended relied upon advice investors potential investors take account investment objectives financial situation needs investor investing involves risk including possible loss money invest past performance guarantee future performance investors consider factors consultation professional advisor choosing deciding investment appropriate,6
50,10/30/2020,msft,https://investorplace.com/2020/01/rally-msft-stock-slow-should-continue/,The Rally in Microsoft Stock Will Slow -- But Should Continue,rally microsoft stock slow — continue,7
37,11/04/2019,amzn,https://www.investopedia.com/6-stocks-that-can-win-the-pay-tv-steaming-wars-4774914,6 Stocks That Can Win the Pay TV Streaming Wars,brutal economics streaming era means handful companies best positioned win costly pay tv streaming wars won’t survive alexia quadrani media analyst jpmorgan told barrons detailed report summarized economics aren’t sustainable added article predicts likely winners include comcast corp cmcsa walt disney co dis discovery inc disca alphabet inc googl apple inc aapl amazoncom inc amzn anticipates netflix inc nflx roku inc roku cbs corp cbs viacom inc viab struggle key takeaways video streaming increasingly crowded field disney comcast discovery amazon apple alphabet look strong netflix cbs viacom roku may struggle netflix high cash burn losing content faces pricing pressures competitive shakeout likely significance investors quadrani likes disney saying “you’ll see pretty big numbers quickly launch new disney service draw pixar marvel star wars libraries also adding new content company expects service break even roughly years also offers hulu espn discovery pick john maloney ceo mr capital management properties include food network hgtv stock cheap forward pe ratio times projected earnings comcast trades reasonable times forward earnings launching peacock streaming service april mix new old content europe sky tv leading top ott player comcast advantage leading cable service internet connection provider xfinity flex service free broadbandonly customers amazon offers vast expanding video streaming library mainly free perk amazon prime frequent shoppers alphabet offers youtube tv youtube video sharing service endless gold mine per barrons apple rolling apple tv original content may primarily designed increase device sales partly bundling netflix stock peak investors become increasingly skeptical cashburning businesses burned billion cash last years increasing billion years starting studios notably disney pulling content production costs rising new competition limiting price increases cbs viacom pending merger cbs ott option viewing showtime viacom nickelodeon mtv comedy central plus movies paramount companies priced cheaply times earnings signals lack investor enthusiasm outlook modest growth rokus stock increased roughly fold since ipo sept lags name recognition content example rokus website recently gave top billing original terminator movie looking ahead alexia quadrani predicts future tv viewers buy bundles core streaming services plus niche services similar cable bundles already available today however observes already many options leading prediction disappear lowhanging fruit young streamers harvested per john maloney “there’s profusion services older viewers could freeze say ‘i’ll figure later added,7
9,10/31/2019,amzn,https://www.marketbeat.com/originals/there-are-no-easy-answers-for-wayfair/,There are no easy answers for Wayfair,earnings season mostly positive company misses either full part stands like proverbial sore thumb putting clichés aside real problem wayfair nysew they’re standing enough could mean today’s halloween selloff may beginning turbulent times wayfair stock erased gains year wayfair delivered earnings report company reported largerthanexpected drop earnings company posted negative eps number company posted quarter also bigger loss estimate revenue picture better company reported billion revenue beat analysts’ estimates billion number also higher yearoveryear basis billion company’s stock recently october year level stock outperforming sp index well many peers investors question frequently done lately wayfair stock plunged premarket trading middle trading day bounced back contrast market’s response wayfair’s last earnings report time stock went returned breakeven point day analysts discounting stock based tariff uncertainty going forward wayfair’s guidance fourth quarter encouraging analysts company projecting revenue range billion billion significantly lower consensus estimate revenue billion end colin sebastian analyst baird lowered price target stock almost drop previous price target ad according former hedge fund manager followers around world next three months could determine become fabulously wealthy – won’t nothing covid crisis instead it’s huge stock market trend already creating millionaires pandemic hit it’s accelerated “it’s china paying tariffs” said sebastian “as feared wayfair’s q report guidance negatively impacted tariffshigher retail prices” sebastian forecasting stock trade tight range despite healthy revenue trade uncertainty goes away however problem wayfair stock may complicated trading news tallest seven dwarfs wayfair fared better many peers overstock otcostbp best rest going enough wayfair elephant room amazon nasdaqamzn company competing ecommerce space continues dominated retail giant problem question attracting customers company would probably fine earnings report company reported million active customers number yoy increase problem wayfair competing amazon means competing price merchandise amazon changing narrative ecommerce mere convenience immediacy don’t simply want chintz sofa bargain price want free shipping want delivered fast possible next day great please model putting stress amazon they’d like admit ecommerce giant expanding many areas it’s hardly noticeable imagine it’s wayfair free shipping powerful sales incentive online home furnishings space it’s becoming table stakes secondquarter earnings report wayfair ceo niraj shah emphasized company investing crucial parts business including logistics network hope investments would help capture shah’s words “outsize share” online furniture shoppers simply put wayfair needs find additional reasons stand beyond price thirdquarter results indication still looking crack code companies mentioned article company beat market™ rank current price price change dividend yield pe ratio consensus rating consensus price target amazoncom amzn na buy wayfair w na hold,7
22,11/02/2019,amzn,https://www.fool.ca/2019/11/02/turn-a-63500-tfsa-into-1000000-by-doing-this/,Turn a $63500 TFSA Into $1000000 by Doing This,motley fool canada » investing » turn tfsa many strategies could deploy help grow tfsa balance years rising share price dividend income could result significant savings portfolio instance investing maximum tfsa contribution limit shares canadian imperial bank commerce tsxcmnysecm could generate year taxfree dividend income stock currently yielding it’s one way inject lot recurring cash flow account bank stock offer lot stability modest payout ratio around along strong financials make dividend strong sustainable unlike stocks high dividend yields could danger cut cibc’s stock one better dividend stocks invest tsx one area may bit underwhelming investors stock’s overall growth cibc shares climbed around five years stock isn’t ideal growth perspective dividend income great way add recurring income stock may still lessthanoptimal way grow tfsa instead investors may better investing pure growth stock like amazoncom inc nasdaqamzn amazon example highlights much greater returns could investing growth rather dividends investing growth stocks best strategy grow tfsa five years amazon’s stock climbed nearly averages compounded annual growth rate per year returns won’t earn stock focuses primarily dividends create shareholder value investors may scoff saying it’s amazon that’s luck draw remember returns since five years ago stock already emerged top tech stock wasn’t risky buy penny stock weren’t sure direction headed here’s quickly tfsa could grown investing stock similar growth rate today year portfolio amazon’s returns may bit extreme side help illustrate point growth stocks key growing tfsa short long term however doesn’t mean looking penny stock invest plenty good investments provide investors lot growth opportunity earn better return could get investing bank stocks it’s important note model would assume growth rate every year even you’re looking smaller returns would still likely far away better could earn bank stock like cibc doesn’t mean cibc bad investment it’s ideal you’re willing take risk invest good growth stock,8
48,10/30/2020,msft,https://investorplace.com/2019/12/why-microsoft-stock-can-keep-reaching-new-highs/,Why Microsoft Stock Can Keep Reaching New Highs,microsoft stock keep reaching new highs,8
2,10/30/2019,amzn,https://www.investopedia.com/grubhub-shorts-feast-on-usd504-million-profit-after-stock-has-worst-day-4774634,GrubHub Shorts Feast on $504 Million Profit,short sellers betting online food delivery service grubhub incs grub shares feast pop champagne companys stock cratered tuesday worst daily performance ever crushed competition rivals like uber technologies inc uber doordash postmates firm missed third quarter earnings estimates announced fourth quarter guidance analyst expectations stock fell yeartodate grubhub shorts saw netoffinancing marktomarket profits climb million price plunge according partners bringing total marktomarket profits year million wednesday total short interest company billion almost million shares shorted making fourth largest short internet direct marketing sector following amazoncom inc amzn booking holdings inc bkng wayfair inc w also profitable short sector investors year predicted grub shares dropping increased short exposure million shares last two months last week alone accounted short selling increasing shares even though stock uptrend noted financial technology analytics firm note published yesterday chart comparing stock price shares shorted time partners grub shares shorted hit yeartodate high million shares midaugust ihor dusaniwsky managing director predictive analytics says stage set shares shorted hit new high end year increased competition likes uber doordash continue put pressure grubhub’s bottom line increase cost customer acquisition retention said short sellers rebuilding exposure last month half today’s windfall marktomarket profits expect short sellers belly table order grub short sales,8
45,11/05/2019,amzn,https://finance.yahoo.com/news/einhorn-shorts-netflix-dislikes-amazon-192354786.html,"Einhorn Shorts Netflix, Dislikes Amazon, Disney, and Other Streaming Companies",netflix nflx short another material contributor company failed achieve subscriber growth targets stock fell due runaway performance shares converted position puts negative nflx long time company yet demonstrate profitable business model nflx grown subscribers revenues cash costs grown even faster year company projects burn stunning billion billion revenue early years nflx created niche licensing cheap content growing subscriber base lowpriced value offering aggregated hundreds popular titles owned major studios arbitrage gone away cost licensed content soared competition intensified traditional studios pulling libraries nflx launch streaming services appears us value creation streaming video demand gone standup comics owners perennially popular shows like friends office south park nflx responded trying create content date nflx appear created similar franchises rival longevity shows losing viewership tends collapse soon introduction last time heard anyone mention watching house cards generally nflx structures site emphasize new releases popular licensed content library content requires effort watch yet nflx amortizes content years inflating gaap margins deferring expense recognition even portfolio shifts legacy titles steady longterm viewership trends bingeandforget netflix originals amortization percentage cash spending plummeted least heard house cards nflx’s balance sheet likely contains capitalized values unpopular shows like get lilyhammer atelier longmire aptlynamed disjointed even aptlynamed everything suckswhile enjoyed aziz ansari’s right suspect lifetime viewing already happened something like deserve multipleyear accounting life believe management’s approach expense recognition renders nflx’s gaap financials nearly meaningless point nflx needs maintain constant stream popular new content order sustain let alone grow subscriber base thus cash burn billion nflx promises improve “slowly” “gradually” better reflects business economics gaap financials nflx subscribers growing accelerating pace market care pesky financial issues however nflx’s domestic subscriber growth slowed sharply unsurprisingly nflx – custom – announced longer guide number us subscribers international subscriber growth also appears peaked time nflx begun offering heavily discounted “mobileonly” plans emerging markets bulls forecast everhigher international prices roughly per month currently per month higher next decade math breaks nflx increasingly relies monthly subscriptions lowincome countries like india malaysia maintain global subscriber growth narrative note recent q nflx adjusted description pricing plans changing one rather important word filing says “we expect time time prices membership plans country may increase change may occasionally test plan price variations” disclosure like nflx story unmitigated pricing power years come called question we’re surprised one noticed surprised april one noticed another disclosure change clarified operating cash flow well free cash flow would negative “for many years” told nflx suspect content library carried balance sheet billion supporting billion net debt billion annual cash burn billion market capitalization time market appears reevaluating companies demonstrated poor economics rely sustained access capital markets think nflx like many shows process derated,8
31,11/03/2019,amzn,https://www.nasdaq.com/articles/breakingviews-aramco-ipo-can-choose-either-price-or-credibility-2019-11-04,Breakingviews - Aramco IPO can choose either price or credibility,reuters reuters london reuters breakingviews saudi aramco gone ever dared oil giant sunday kicked longawaited initial public offering world’s biggest crude producer relationship valuation credibility complex might look crown prince mohammed bin salman long wanted sell aramco trillion valuation also wants attract toptier global investors listing london new york company initially sell sliver local tadawul exchange including offering saudi retail buyers aramco keen tout financial might produces million barrels oil per day generated net income billion last year earned return average capital employed measures put miles ahead five major oil companies – royal dutch shell exxon mobil chevron bp total – regards stock market peers listed companies trade average dividend yield based refinitiv estimates expected payouts next year aramco promising distribute least billion shareholders hopedfor trillion valuation shares would yield reality international investors probably demand substantial yield premium buy company saw half production knocked rocket attacks september dominant state shareholder small free float aramco looks like rosneft whose shares yield hefty aramco subject international sanctions hang russian peer even modest yield say would imply market capitalisation trillion dividends valuation benchmark breakingviews model values aramco basis discounted cash flows incorporates new lower royalty payments saudi government spits price close trillion potential demandled oil glut next year active institutional investors remain wary accepting valuation well trillion might look like defeat mbs setting price high would force aramco lean rich saudis retail investors get ipo underway credibility country’s attempts diversify away oil may depend accepting lower price views opinions expressed herein views opinions author necessarily reflect nasdaq inc,8
32,11/04/2019,amzn,https://investorplace.com/2019/11/where-why-and-when-amzn-stock-can-be-bought/,"Where, Why, and When AMZN Stock Can Be Bought",amzn stock bought,8
27,11/02/2019,amzn,https://www.cnn.com/2019/11/02/business/berkshire-hathaway-q3-earnings/index.html,Berkshire Hathaway's cash pile soars to $128 billion with Warren Buffett yet to make big acquisition,new york cnn business berkshire hathaways massive cash pile keeps expanding warren buffetts industrial insurance conglomerate yet make major acquisition ramp growth berkshire saturday reported billion cash billion second quarter berkshire hathaway brka lagged market year buffett said wants make elephant sized acquisition companys mountain cash problem market rally made potential targets much expensive buffett said doesnt want overspend deals berkshires operating profit rose billion billion year earlier boosted gains across holdings omaha nebraskabased companys performance tied many subsidiaries include geico railroad burlington northern santa fe consumer brands like duracell dairy queen paint maker benjamin moore well massive investment portfolio berkshire also said tariffs uschina trade war weighed consumer industrial businesses tariffs cut sales precision castparts gas turbine pipe products unit filings said bnsf railroad saw profit gain due costcutting measures offset drag trade tensions read,8
39,11/04/2019,amzn,https://investorplace.com/2019/11/6-tech-stocks-better-than-the-faangs/,6 Tech Stocks Better Than the FAANGs,tech stocks better faangs,8
12,10/31/2019,amzn,https://www.benzinga.com/etfs/broad-u-s-equity-etfs/19/10/14667618/former-market-maker-keith-harwood-on-combining-technical-trading-leveraged-derivatives,Former Market Maker Keith Harwood On Combining Technical ...,options market maker professional trader keith harwood spoke benzinga generating alpha mispriced options beginnings harwood university notre dame economics theoretical mathematics major pursued professional trading graduation senior year college interviewed number jobs one options market making firm called group one trading told benzinga market making entails provision liquidity financial markets “if somebody goldman sachs wants sell bunch options you’re sitting buyer you’re hoping somebody bank america merrill lynch citadel securities come buy options alleviate excess inventory” harwood began trading “it took year really intense training spent three six months working theory options” harwood traded equity etf options cboe phlx pcx ise exchanges trading great recession trading became difficult six nine months suprime crisis harwood said spreads declined alongside volatility market adopted short bias cognizant shift market environment harwood said moved firm would allow greater edge ability trade option nuances include expectations volatility shifts skews relative value calls puts atthemoney options harwood joined cutler group trading selfbacked market maker becoming eurex metals portfolio manager nico holdings llc “i initially traded eurex fixed income options — equivalent two five year germany couple months sleeping hour two day realized going work” time harwood completed mba university chicago booth school business joined commodityfocused hedge fund harwood said came realization “helping people exploit retail trader interest anymore” strategy evolution leveraging bias profit mispricing prior great recession harwood developed longoption bias conjunction technical trading allowed take advantage current market prefers options selling said blackscholes model used options pricing exhibits log normal distribution consequence fact prices cannot go zero distribution presently exhibits fat tail downside harwood said “that’s kind selling options works you’re going make money lose lose make” thought harwoods mind create scenario takes skewed distribution applies technicals could say stock likely go said market built crashes harwood said market says stock going go little bit lot harwood took thesis inverted contrarian strategy exploits opportunities stock may gap higher grind lower risk mitigation “risk management always take precedence expected returns” harwood said traders must set risk tolerance said “once set risk — say — look trade ask best way risk outright equity position options position whatever else” harwood manages portfolio’s risk hedging systemic issues “we trade nasdaq components something bad happens say uschina tweet goes wrong bad apple earnings destroy nasdaq could bad day portfolio hedge using nasdaq options” harwood told benzinga look portfolio create synthetic position mitigates overall risk market “when stocks rise little stock picking crashing market it’s really efficient use index index etf hedging mechanism” harwood compared market crashes cliche throwing baby bathwater falling market sell everything going forward harwood’s career goal educate retail trader “i’ve gone lot interesting market environments including subprime crisis grind higher afterwards quantitative easing everything we’ve going last year two” harwood likened options tool “i walk living room power drill destroy everything could use power drill number tools completely remodel kitchen make look beautiful” derivatives provide unique leverage wreak havoc used correctly said result harwood aims protect traders education research service there’s reluctance say ‘why would invest people educating me’ however you’re investing personal education you’re basically treating like game said “thinking career changes mindset” get touch harwood optionhotlinecom hes chief option strategist keith harwood tradersacause conference oct las vegas related links warrior trading spearheads education mentoring realtime trading simulator real estate fintech beekin nominated benzinga global fintech award,8
29,11/03/2019,amzn,https://pulse2.com/sallie-krawcheck-staying-energetic/,Ellevest Founder Sallie Krawcheck Reveals How She Stays ...,recent interview ellevest cofounder ceo sallie krawcheck revealed stays energetic sallie krawcheck one active executives runs investing platform tailored towards women industry dominated males krawcheck fought way executive positions wall street great recession example krawcheck worked ceo citigroup’s wealth management business also worked president division bank america years ago krawcheck founded ellevest intending close investment gap women less likely men invest money stock market krawcheck philosophy helps stay energetic revealed recent interview cut interview krawcheck revealed turns combination frustration anger also countering attitude gratitude “i hold two competing thoughts head time one i’m frustrated angry we’ve built society women less money men i’m energized anger driven that’s half brain half like fun seriously walk airports ellevest bag young women stop say ‘do work ellevest you’re changing life’ happens time it’s amazing able build company want work would liked work younger — it’s much fun i’m pissed grateful simultaneously i’m ignited one week two months ago took two redeyes week didn’t want wait extra day next flight wanted take redeye get plane get back it” anger sometimes bad thing productivity used motivational purposes linking activity like exercise completing major task todo list krawcheck’s strategy getting things done use anger gratitude could work well also earlier year ellevest raised million funding group allstar investors company seeing rapid growth several new product areas like ellevest private wealth management — built high net worth clients million assets management ellevest’s premium services also give women access team executive coaches certified financial planner pros,8
15,11/01/2019,amzn,https://investorplace.com/2019/11/why-amzn-stock-quickly-snapped-back-after-its-quarterly-earnings/,Why Amazon Stock Quickly Snapped Back After Its Quarterly Earnings,amazon stock quickly snapped back quarterly earnings,8
